Species.x,com1,class,n.patches,total.area,prop.landscape,patch.density,total.edge,edge.density,landscape.shape.index,largest.patch.index,mean.patch.area,sd.patch.area,min.patch.area,max.patch.area,perimeter.area.frac.dim,mean.perim.area.ratio,sd.perim.area.ratio,min.perim.area.ratio,max.perim.area.ratio,mean.shape.index,sd.shape.index,min.shape.index,max.shape.index,mean.frac.dim.index,sd.frac.dim.index,min.frac.dim.index,max.frac.dim.index,total.core.area,prop.landscape.core,mean.patch.core.area,sd.patch.core.area,min.patch.core.area,max.patch.core.area,prop.like.adjacencies,aggregation.index,lanscape.division.index,splitting.index,effective.mesh.size,patch.cohesion.index,OccProb,Model,Species.y,ncells,min.long,max.long,min.lat,max.lat,median.long,median.lat,biomes,Method,maxBiome,percent_maxBiome,Ncells,rwidth,nwidth,C_geo,PC_geo,synonyms,li_form_B.x,reprod_B.x,strategy,poll_vect_B.x,canopy_height,dispersal,leaf_size,dispersal_morphology,growth_form,releasing_height,sbank,seed_mass,seed_number_per_shoot,woodiness,inflorescence_fr,sex_reprod_fr,poll_vect_fr,fruit_type_fr,dissemination_fr,li_form_fr,li_form_B.y,reprod_B.y,poll_vect_B.y,bud_bank_seasonality_soil
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-ESM_bin,1,2,87500,0.005601793,1.28e-7,3100,1.98464e-4,2.583333333,0.003201024,43750,8838.834765,37500,50000,0.070856728,0.036333333,0.008956686,0.03,0.042666667,1.833333333,0.23570226,1.666666667,2,1.116663012,0.029826422,1.095572547,1.137753478,0,0,0,0,0,0,0.386138614,67.24137931,0.99998399,62460.0064,250.0800256,7.554165217,NA,ESM_bin,Dianthus_campestris_ssp_laevigatus,29,32.67006351,40.67787257,46.72792423,49.42698493,36.5877996,48.52345723,"c(8, 4)",ESM_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris subsp. laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-ESM_bin,1,2,87500,0.005601793,1.28e-7,3100,1.98464e-4,2.583333333,0.003201024,43750,8838.834765,37500,50000,0.070856728,0.036333333,0.008956686,0.03,0.042666667,1.833333333,0.23570226,1.666666667,2,1.116663012,0.029826422,1.095572547,1.137753478,0,0,0,0,0,0,0.386138614,67.24137931,0.99998399,62460.0064,250.0800256,7.554165217,NA,ESM_bin,Dianthus_campestris_ssp_laevigatus,29,32.67006351,40.67787257,46.72792423,49.42698493,36.5877996,48.52345723,"c(8, 4)",ESM_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-ESM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,Dianthus_campestris_ssp_laevigatus,0,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris ssp laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-ESM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,Dianthus_campestris_ssp_laevigatus,0,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris subsp. laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-ESM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,Dianthus_campestris_ssp_laevigatus,0,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-occurrence,1,2,52500,1,3.81e-5,2500,0.047619048,2.5,0.619047619,26250,8838.834765,20000,32500,0.095237277,0.049038462,0.008430889,0.043076923,0.055,1.791666667,0.058925565,1.75,1.833333333,1.131010265,0.00465471,1.127718888,1.134301642,0,0,0,0,0,0,0.253731343,53.125,0.471655329,1.892703863,27738.09524,5.502791481,NA,occurrence,Dianthus_campestris_ssp_laevigatus,17,32.67,40.68,46.73,49.41,36.59,48.52,8,occurrence,"Temperate Grasslands, Savannas and Shrublands",100,17,62,132,-0.490196078,0.047793021,Dianthus campestris ssp laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-occurrence,1,2,52500,1,3.81e-5,2500,0.047619048,2.5,0.619047619,26250,8838.834765,20000,32500,0.095237277,0.049038462,0.008430889,0.043076923,0.055,1.791666667,0.058925565,1.75,1.833333333,1.131010265,0.00465471,1.127718888,1.134301642,0,0,0,0,0,0,0.253731343,53.125,0.471655329,1.892703863,27738.09524,5.502791481,NA,occurrence,Dianthus_campestris_ssp_laevigatus,17,32.67,40.68,46.73,49.41,36.59,48.52,8,occurrence,"Temperate Grasslands, Savannas and Shrublands",100,17,62,132,-0.490196078,0.047793021,Dianthus campestris subsp. laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-occurrence,1,2,52500,1,3.81e-5,2500,0.047619048,2.5,0.619047619,26250,8838.834765,20000,32500,0.095237277,0.049038462,0.008430889,0.043076923,0.055,1.791666667,0.058925565,1.75,1.833333333,1.131010265,0.00465471,1.127718888,1.134301642,0,0,0,0,0,0,0.253731343,53.125,0.471655329,1.892703863,27738.09524,5.502791481,NA,occurrence,Dianthus_campestris_ssp_laevigatus,17,32.67,40.68,46.73,49.41,36.59,48.52,8,occurrence,"Temperate Grasslands, Savannas and Shrublands",100,17,62,132,-0.490196078,0.047793021,Dianthus laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-SDM_bin,1,2,57500,0.003681178,1.28e-7,2500,1.60051e-4,2.5,0.002080666,28750,5303.300859,25000,32500,0.086955771,0.043538462,6.52714e-4,0.043076923,0.044,1.660714286,0.126269068,1.571428571,1.75,1.118512916,0.013019211,1.109306943,1.127718888,0,0,0,0,0,0,0.295774648,58.33333333,0.999993109,145120.8327,107.634443,6.982765054,NA,SDM_bin,Dianthus_campestris_ssp_laevigatus,19,32.67281986,40.67787257,46.72792423,49.41465422,35.36922577,48.50355109,8,SDM_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris ssp laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-SDM_bin,1,2,57500,0.003681178,1.28e-7,2500,1.60051e-4,2.5,0.002080666,28750,5303.300859,25000,32500,0.086955771,0.043538462,6.52714e-4,0.043076923,0.044,1.660714286,0.126269068,1.571428571,1.75,1.118512916,0.013019211,1.109306943,1.127718888,0,0,0,0,0,0,0.295774648,58.33333333,0.999993109,145120.8327,107.634443,6.982765054,NA,SDM_bin,Dianthus_campestris_ssp_laevigatus,19,32.67281986,40.67787257,46.72792423,49.41465422,35.36922577,48.50355109,8,SDM_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris subsp. laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-SDM_bin,1,2,57500,0.003681178,1.28e-7,2500,1.60051e-4,2.5,0.002080666,28750,5303.300859,25000,32500,0.086955771,0.043538462,6.52714e-4,0.043076923,0.044,1.660714286,0.126269068,1.571428571,1.75,1.118512916,0.013019211,1.109306943,1.127718888,0,0,0,0,0,0,0.295774648,58.33333333,0.999993109,145120.8327,107.634443,6.982765054,NA,SDM_bin,Dianthus_campestris_ssp_laevigatus,19,32.67281986,40.67787257,46.72792423,49.41465422,35.36922577,48.50355109,8,SDM_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-SDM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,Dianthus_campestris_ssp_laevigatus,0,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris ssp laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-SDM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,Dianthus_campestris_ssp_laevigatus,0,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus campestris subsp. laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_campestris_ssp_laevigatus,Dianthus_campestris_ssp_laevigatus-SDM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,Dianthus_campestris_ssp_laevigatus,0,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,NA,NA,17,62,132,-0.490196078,0.047793021,Dianthus laevigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum,Dianthus_carthusianorum-ESM_bin,1,14,3535000,0.22631242,8.96e-7,29100,0.001862996,3.828947368,0.216229193,252500,899587.5123,2500,3377500,0.016463885,0.056537782,0.022766318,0.00669134,0.08,1.282757108,0.56372045,1,3.054054054,1.041401046,0.048439791,1,1.149419819,2327500,0.149007682,166250,620612.8717,0,2322500,0.813401731,92.1875,0.953222675,21.37787927,730661.8118,9.598984808,NA,ESM_bin,Dianthus_carthusianorum,1199,-6.313670755,46.51448429,39.96579142,58.83117875,14.0185246,47.15506591,"c(12, 4, 5, 8)",ESM_bin,NA,NA,900,1036,1598,0.311149404,1.18e-21,Dianthus carthusianorum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),in (insects) [always],0.26,ballochor + boleochor + chamaechor + epizoochor + ethelochor + meteorochor,NA,germinule + unknown + one-seeded generative dispersule,Chamaephyte,0.3625,transient,1.02733333333333,696.5,non-woody,Dichasia cyme,Hermaphroditic,insect,capsule,epizoochores,heri,H (Hemicryptophyte),sv (by seed and vegetatively),in (insects) [always],seasonal + perennial
Dianthus_carthusianorum,Dianthus_carthusianorum-ESM70_bin,1,23,3447500,0.220710627,1.47e-6,52600,0.003367478,7.013333333,0.205825864,149891.3043,668286.2573,2500,3215000,0.030514795,0.055660937,0.016537829,0.013001555,0.08,1.358005521,1.002364812,1,5.805555556,1.04638806,0.057619302,1,1.235286464,1432500,0.091709347,62282.6087,298696.8981,0,1432500,0.679658952,83.19045844,0.95761166,23.59139318,662105.8739,9.589166896,NA,ESM70_bin,Dianthus_carthusianorum,1075,-10.10661786,58.41130006,41.3166503,63.3455522,12,50.32638565,"c(4, 12, 5, 6, 11, 98)",ESM70_bin,NA,NA,900,1036,1598,0.311149404,1.18e-21,Dianthus carthusianorum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),in (insects) [always],0.26,ballochor + boleochor + chamaechor + epizoochor + ethelochor + meteorochor,NA,germinule + unknown + one-seeded generative dispersule,Chamaephyte,0.3625,transient,1.02733333333333,696.5,non-woody,Dichasia cyme,Hermaphroditic,insect,capsule,epizoochores,heri,H (Hemicryptophyte),sv (by seed and vegetatively),in (insects) [always],seasonal + perennial
Dianthus_carthusianorum,Dianthus_carthusianorum-occurrence,1,10,2715000,1,3.68e-6,30100,0.011086556,4.560606061,0.985267035,271500,844506.1016,2500,2675000,0.022173083,0.061698442,0.021417457,0.010317757,0.08,1.318181818,1.006179256,1,4.181818182,1.03005105,0.059130833,1,1.19454044,1430000,0.526703499,143000,452205.7054,0,1430000,0.756570966,88.84140551,0.029220041,1.030099552,2635667.587,9.399060501,NA,occurrence,Dianthus_carthusianorum,901,-3.92,34.69,38.16,57.5,14.085,48.08,"c(4, 12, 5, 8)",occurrence,Temperate Broadleaf and Mixed Forests,73.57723577,900,1036,1598,0.311149404,1.18e-21,Dianthus carthusianorum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),in (insects) [always],0.26,ballochor + boleochor + chamaechor + epizoochor + ethelochor + meteorochor,NA,germinule + unknown + one-seeded generative dispersule,Chamaephyte,0.3625,transient,1.02733333333333,696.5,non-woody,Dichasia cyme,Hermaphroditic,insect,capsule,epizoochores,heri,H (Hemicryptophyte),sv (by seed and vegetatively),in (insects) [always],seasonal + perennial
Dianthus_carthusianorum,Dianthus_carthusianorum-SDM_bin,1,17,3507500,0.224551857,1.09e-6,29400,0.001882202,3.92,0.212708067,206323.5294,803196.7953,2500,3322500,0.016764008,0.051872615,0.019150146,0.006501129,0.08,1.222983664,0.532167172,1,2.95890411,1.030503705,0.045091654,1,1.144648868,2330000,0.149167734,137058.8235,563178.2267,0,2322500,0.810322581,91.98095936,0.95472792,22.08866927,707149.888,9.595721422,NA,SDM_bin,Dianthus_carthusianorum,1171,-6.288734861,47.11993257,39.97466119,59.75580923,15.31435462,47.17785705,"c(12, 4, 5, 6, 8)",SDM_bin,NA,NA,900,1036,1598,0.311149404,1.18e-21,Dianthus carthusianorum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),in (insects) [always],0.26,ballochor + boleochor + chamaechor + epizoochor + ethelochor + meteorochor,NA,germinule + unknown + one-seeded generative dispersule,Chamaephyte,0.3625,transient,1.02733333333333,696.5,non-woody,Dichasia cyme,Hermaphroditic,insect,capsule,epizoochores,heri,H (Hemicryptophyte),sv (by seed and vegetatively),in (insects) [always],seasonal + perennial
Dianthus_carthusianorum,Dianthus_carthusianorum-SDM70_bin,1,19,6295000,0.403008963,1.22e-6,70500,0.004513444,6.98019802,0.378361076,331315.7895,1351348.958,2500,5910000,0.022398708,0.051731512,0.020367543,0.009610829,0.08,1.482899212,1.112487012,1,5.795918367,1.056819781,0.064284346,1,1.226385499,3167500,0.202784891,166710.5263,720631.5,0,3142500,0.754398188,87.76089159,0.856727623,6.979712483,2237914.533,9.663042856,NA,SDM70_bin,Dianthus_carthusianorum,1893,-10.10661786,49.71642422,36.78231513,69.18354316,14.70126235,52.99396002,"c(12, 4, 5, 11, 6, 98, 8)",SDM70_bin,NA,NA,900,1036,1598,0.311149404,1.18e-21,Dianthus carthusianorum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),in (insects) [always],0.26,ballochor + boleochor + chamaechor + epizoochor + ethelochor + meteorochor,NA,germinule + unknown + one-seeded generative dispersule,Chamaephyte,0.3625,transient,1.02733333333333,696.5,non-woody,Dichasia cyme,Hermaphroditic,insect,capsule,epizoochores,heri,H (Hemicryptophyte),sv (by seed and vegetatively),in (insects) [always],seasonal + perennial
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-ESM_bin,1,14,472500,0.03024968,8.96e-7,12900,8.25864e-4,4.607142857,0.018725992,33750,75471.27574,2500,292500,0.054602384,0.05219202,0.019959383,0.018119658,0.08,1.329220779,0.387498643,1,2.409090909,1.054501744,0.048557276,1,1.142387114,72500,0.004641485,5178.571429,19376.44004,0,72500,0.49112426,71.14285714,0.99963115,2711.12605,5761.443662,8.747480995,NA,ESM_bin,Dianthus_carthusianorum_ssp_atrorubens,162,-18.43538979,20.70329741,40.42212285,70.0661894,9.939427323,45.34283391,"c(6, 4, 12, 5, 11)",ESM_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum subsp. atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-ESM_bin,1,14,472500,0.03024968,8.96e-7,12900,8.25864e-4,4.607142857,0.018725992,33750,75471.27574,2500,292500,0.054602384,0.05219202,0.019959383,0.018119658,0.08,1.329220779,0.387498643,1,2.409090909,1.054501744,0.048557276,1,1.142387114,72500,0.004641485,5178.571429,19376.44004,0,72500,0.49112426,71.14285714,0.99963115,2711.12605,5761.443662,8.747480995,NA,ESM_bin,Dianthus_carthusianorum_ssp_atrorubens,162,-18.43538979,20.70329741,40.42212285,70.0661894,9.939427323,45.34283391,"c(6, 4, 12, 5, 11)",ESM_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum ssp atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-ESM70_bin,1,20,397500,0.025448143,1.28e-6,12400,7.93854e-4,4.769230769,0.011363636,19875,40404.8183,2500,177500,0.062388053,0.056224768,0.019551441,0.02084507,0.08,1.15240578,0.300483556,1,2.176470588,1.030873009,0.038801091,1,1.130131319,52500,0.003361076,2625,9085.66685,0,40000,0.438914027,66.43835616,0.99984048699999994,6269.070821,2491.597311,8.319894899,NA,ESM70_bin,Dianthus_carthusianorum_ssp_atrorubens,128,-18.43538979,19.97514257,42.21704154,70.0661894,8.601762357,47.15506591,"c(6, 4, 5, 12, 11)",ESM70_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum subsp. atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-ESM70_bin,1,20,397500,0.025448143,1.28e-6,12400,7.93854e-4,4.769230769,0.011363636,19875,40404.8183,2500,177500,0.062388053,0.056224768,0.019551441,0.02084507,0.08,1.15240578,0.300483556,1,2.176470588,1.030873009,0.038801091,1,1.130131319,52500,0.003361076,2625,9085.66685,0,40000,0.438914027,66.43835616,0.99984048699999994,6269.070821,2491.597311,8.319894899,NA,ESM70_bin,Dianthus_carthusianorum_ssp_atrorubens,128,-18.43538979,19.97514257,42.21704154,70.0661894,8.601762357,47.15506591,"c(6, 4, 5, 12, 11)",ESM70_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum ssp atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-occurrence,1,1,127500,1,7.84e-6,3300,0.025882353,2.2,1,127500,NA,127500,127500,0.051764631,0.025882353,NA,0.025882353,0.025882353,2.2,NA,2.2,2.2,1.14247307,NA,1.14247307,1.14247307,7500,0.058823529,7500,NA,7500,7500,0.511111111,79.31034483,0,1,127500,7.395518263,NA,occurrence,Dianthus_carthusianorum_ssp_atrorubens,54,5.2,13.38,44.02,47.18,8.69,45.79,"c(4, 5, 12)",occurrence,Temperate Conifer Forests,59.64912281,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum subsp. atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-occurrence,1,1,127500,1,7.84e-6,3300,0.025882353,2.2,1,127500,NA,127500,127500,0.051764631,0.025882353,NA,0.025882353,0.025882353,2.2,NA,2.2,2.2,1.14247307,NA,1.14247307,1.14247307,7500,0.058823529,7500,NA,7500,7500,0.511111111,79.31034483,0,1,127500,7.395518263,NA,occurrence,Dianthus_carthusianorum_ssp_atrorubens,54,5.2,13.38,44.02,47.18,8.69,45.79,"c(4, 5, 12)",occurrence,Temperate Conifer Forests,59.64912281,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum ssp atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-SDM_bin,1,9,217500,0.013924456,5.76e-7,5600,3.58515e-4,2.947368421,0.011363636,24166.66667,57703.44444,2500,177500,0.051492749,0.06428795,0.022218183,0.018591549,0.08,1.123093682,0.311693446,1,1.941176471,1.021792968,0.038331401,1,1.111199749,37500,0.002400768,4166.666667,12500,0,37500,0.513043478,76.12903226,0.99986928,7649.9126,2041.853393,8.633785643,NA,SDM_bin,Dianthus_carthusianorum_ssp_atrorubens,87,-2.692648153,47.69445422,41.29351097,47.17785705,9.327180138,45.35650403,"c(4, 12, 5)",SDM_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum subsp. atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-SDM_bin,1,9,217500,0.013924456,5.76e-7,5600,3.58515e-4,2.947368421,0.011363636,24166.66667,57703.44444,2500,177500,0.051492749,0.06428795,0.022218183,0.018591549,0.08,1.123093682,0.311693446,1,1.941176471,1.021792968,0.038331401,1,1.111199749,37500,0.002400768,4166.666667,12500,0,37500,0.513043478,76.12903226,0.99986928,7649.9126,2041.853393,8.633785643,NA,SDM_bin,Dianthus_carthusianorum_ssp_atrorubens,87,-2.692648153,47.69445422,41.29351097,47.17785705,9.327180138,45.35650403,"c(4, 12, 5)",SDM_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum ssp atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-SDM70_bin,1,46,735000,0.047055058,2.94e-6,26800,0.001715749,7.657142857,0.01184379,15978.26087,30126.94558,2500,185000,0.072922684,0.056555998,0.017397102,0.018918919,0.08,1.163561077,0.286983943,1,2,1.036398776,0.040673525,1,1.142299966,57500,0.003681178,1250,6598.610965,0,42500,0.373831776,57.86618445,0.999784464,4639.589256,3366.677337,8.076740693,NA,SDM70_bin,Dianthus_carthusianorum_ssp_atrorubens,250,-5.150737378,53.1119622,41.29351097,69.63189685,9.328558312,49.64352635,"c(4, 5, 12, 11, 6, 98)",SDM70_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum subsp. atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_atrorubens,Dianthus_carthusianorum_ssp_atrorubens-SDM70_bin,1,46,735000,0.047055058,2.94e-6,26800,0.001715749,7.657142857,0.01184379,15978.26087,30126.94558,2500,185000,0.072922684,0.056555998,0.017397102,0.018918919,0.08,1.163561077,0.286983943,1,2,1.036398776,0.040673525,1,1.142299966,57500,0.003681178,1250,6598.610965,0,42500,0.373831776,57.86618445,0.999784464,4639.589256,3366.677337,8.076740693,NA,SDM70_bin,Dianthus_carthusianorum_ssp_atrorubens,250,-5.150737378,53.1119622,41.29351097,69.63189685,9.328558312,49.64352635,"c(4, 5, 12, 11, 6, 98)",SDM70_bin,NA,NA,54,77,998,-0.292951627,0.031572305,Dianthus carthusianorum ssp atrorubens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dianthus_carthusianorum_ssp_latifolius,Dianthus_carthusianorum_ssp_latifolius-ESM_bin,1,9,957500,0.061299616,5.76e-7,19700,0.001261204,4.925,0.052176697,106388.8889,266716.4667,2500,815000,0.041148715,0.056498198,0.024367544,0.017055215,0.08,1.621121121,0.891886757,1,3.756756757,1.070929324,0.070349798,1,1.198057992,252500,0.016165173,28055.55556,82308.27891,0,247500,0.59086189,78.37465565,0.997249952,363.6300498,42955.74584,9.283259791,NA,ESM_bin,Dianthus_carthusianorum_ssp_latifolius,336,-3.298737646,44.07799585,40.42512779,52.11120389,17.33842119,47.16645929,"c(12, 4, 5, 8)",ESM_bin,NA,NA,56,206,822,0.26293214,0.050250559,Dianthus carthusianorum ssp latifolius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
